PlantID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
p-1102-1,-23.522642782462945,-4.013118940742177,25.237470758754977,32.791410916990735,-15.33175015219908,4.260787812092627,53.16756465667956,-10.153681399469777,35.205273002521565,-26.75753783920211
p-1104-2,-5.211411207349263,-13.511375390104048,-4.40957667188966,19.52574645699053,-0.2047683647061128,-13.981364255184841,-8.68305551450946,-13.179532622403894,28.49999479058076,-37.709450999097925
p-1108-1,63.29057164077003,-43.66642092439869,-9.08723866690297,-38.9562089245322,29.015938067276423,8.275244012654683,44.97292979182251,-26.093897266682625,7.554217552081611,-5.758875598098038
p-1109-1,-10.164521189107033,8.636190681190849,1.6561300432551398,-12.77512496606048,-7.421932342211167,-0.718005339510136,-15.685860471588844,-6.69573102167279,-10.09956343900261,2.917262451052861
p-111-1,-8.78497469686979,-4.983916741995225,-8.71207958912915,1.0696900185872482,0.15549859435262803,-1.7020074530437816,-1.50043415026953,-1.4535792948354442,-10.239237986187343,6.043836602982428
p-1111-1,14.896762248399053,36.104811636970446,28.216083359993625,39.042846435527046,3.1786711619075407,0.23292706758186862,43.82624594085476,-0.05452458651873059,-8.096646392679785,5.268149134668611
p-1113-2,6.476333931053326,22.048723430696494,1.7074902043067284,1.2210602653369156,-6.152452113958419,-4.603593087640036,-15.240411901656767,-5.655990150000228,-11.108368467523245,3.7063500129876954
p-1114-1,-13.47084531964021,-3.2866512718785144,-3.811623310147293,3.049277730261104,-3.9953389084693196,-2.3724257851262576,8.184662520532305,2.773374310422359,-8.903350063769,1.3522344267269564
p-1115-1,25.019657329498468,-32.32211877272404,1.3474624772002068,-8.172211291234209,-7.3343624071955436,2.449930033507502,3.4579996541356417,-1.9477805606166292,0.7200427102198155,11.483258490004108
p-1116-2,-11.259777413708566,-4.889482676266561,-8.519734169549556,3.26269424434772,-0.4194995919762311,-8.066322494056566,-4.8692345701012005,-3.880319756276652,-2.513973560188657,-0.7923457752850472
p-1117-1,-12.70750148811636,11.11838129712408,44.524741685043395,-33.51568842550427,-4.044314742746827,1.7660222093861315,-27.960882942448873,-6.0337387495972985,-7.954927347342517,-1.8653251089229153
p-1118-1,3.3296795366612413,17.207625355160467,-3.481914317061016,5.784975639922582,-12.117306431522735,-0.17100322735001625,1.469650229439262,5.183138376702599,-9.763615992124528,-1.0172869617186642
p-1119-1,11.742735503075231,-26.121838347770005,-1.7221540143908787,1.8640214106549013,-5.593331656995001,-6.38099145948818,-1.4111803915734593,-7.478490692188885,5.849483063457865,3.399538104809279
p-112-2,20.330163641225568,-26.479994896796125,-7.172962044184175,2.938043627745206,-1.931277570551969,27.47621701065983,-7.208149455718058,0.934827911125887,7.857762303198349,-25.04570051503296
p-1120-1,1.9478402929354712,3.065155747966944,-2.7130570197243826,14.9804025713013,5.827053104093659,-7.447479572436167,-9.364196804041855,-1.0486932540868565,-14.337060546045038,5.251953035069512
p-1121-1,1.5636630268544336,2.606714476680911,-2.653794970951124,15.1563187330445,5.647628845896109,-7.823880176275144,-8.914457545583135,-1.1918691082141413,-14.318101626016414,4.722516380993485
p-1122-1,13.966924478198862,30.173971113342542,48.19794455615876,-41.07579112211743,52.62772298221331,-6.687057584702201,-6.001353060137358,-12.611629263527027,-10.740801627853442,-6.534830092611036
p-1123-1,76.32700285067325,-8.151169407677372,17.92982329309575,27.611376620453008,1.589705575767089,-2.8508609035574994,2.887052451907604,-2.217064461744031,-11.426450262848771,4.22264005286224
p-1124-1,22.428128931196174,23.758954482353435,10.76644543810624,45.77288159816108,5.34706794447164,-20.22842945108963,-10.568195462089825,-4.310747539526649,-0.27233531924768284,-8.618518035118308
p-1126-1,56.4457955700539,-8.169745802968047,15.753286849521746,37.72824198334313,-6.22764611782652,-13.097989155241326,-6.4691355393890975,-5.22876293684366,-9.98499622487141,-28.704207334012118
p-1127-1,8.505266236838645,-22.31835892423074,-2.56102769596629,-6.632521637851103,-7.512868820626202,-2.40715443550344,-0.6930857331117534,-5.612976499674847,-5.3058090127643665,2.8677623782756916
p-1128-2,13.477093285542457,-19.004854902007175,5.3551555760005565,-2.968130762752091,-4.695128992827584,-3.396564829093666,-4.778362243385673,-4.29539187050036,-8.478506653316359,5.380722485450632
